Book_Name,Author_Name,Book_URL,Edition_Type,Price,Star_Rating,Reviews
Shlokas and Mantras Activity Book For Kids Illustrated Book With Engaging Activities and Sticker Sheets,Wonder House Books,https://amazon.in/Shlokas-Mantras-Activity-Illustrated-Activities/dp/935440524X/ref=zg_bs_g_1318188031_sccl_8/000-0000000-0000000?psc=1,Hardcover,Missing,4.7 out of 5 stars,305
The Hidden Hindu (Hindi Translation of The Hidden Hindu) Paperback,Akshat Gupta,https://amazon.in/Hidden-Hindu-Hindi-Translation/dp/9355213794/ref=zg_bs_g_1318188031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"1,299"
"Energize Your Mind: Learn the Art of Mastering Your Thoughts, Feelings and Emotions",Gaur Gopal Das,https://amazon.in/Energize-Your-Mind-Mastering-Thoughts/dp/0143442287/ref=zg_bs_g_1318188031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"2,718"
THE 48 LAWS OF POWER,Robert Greene,https://amazon.in/Laws-Power-Robert-Greene-Collection/dp/1861972784/ref=zg_bs_g_1318188031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"17,888"
The Monk Who Sold His Ferrari,Robin Sharma,https://amazon.in/Monk-Who-Sold-His-Ferrari/dp/817992162X/ref=zg_bs_g_1318188031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"32,687"
Life's Amazing Secrets: How to find Bala,Gaur Gopal Das,https://amazon.in/Lifes-Amazing-Secrets-Balance-Purpose/dp/0143442295/ref=zg_bs_g_1318188031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"22,585"
Autobiography of A Yogi (Hindi),Missing,https://amazon.in/Autobiography-Yogi-HINDI-Paramahansa-Yogananda/dp/9389432472/ref=zg_bs_g_1318188031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,Paramahansa Yogananda
Shlokas and Mantras For Kids - Illustrated Padded Board Book - Learn About India's Rich Culture and,Wonder House Books,https://amazon.in/Shlokas-Mantras-Kids-Illustrated-Tradition/dp/9354405169/ref=zg_bs_g_1318188031_sccl_15/000-0000000-0000000?psc=1,Board book,Missing,4.7 out of 5 stars,305
Aapke Avchetan Man Ki Shakti(Hindi Translation of The Power of Your Subconscious Mind),Joseph Murphy,https://amazon.in/Avchetan-Shakti-Power-Subconscious-Hindi/dp/8175993669/ref=zg_bs_g_1318188031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"13,540"
AUTOBIOGRAPHY OF A YOGI,Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Paramahansa-Yogananda/dp/8129145367/ref=zg_bs_g_1318188031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"10,588"
Srimad Bhagavad Gita (HINDI),Missing,https://amazon.in/Bhagwat-Gita-Hindi-Symphony-Spirit/dp/8172345453/ref=zg_bs_g_1318188031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,RR Varma
Gita Press Durga Saptashati Book (Code 1281) (Hindi) Hardcover,Missing,https://amazon.in/Press-Durga-Saptashati-Hindi-hardcover/dp/B098TBN7NM/ref=zg_bs_g_1318188031_sccl_19/000-0000000-0000000?psc=1,Hardcover,Missing,4.7 out of 5 stars,Geeta press gorakhpur
Bhagvad Gita As It Is English New Edition,His Divine Grace A.C. Bhaktivedanta Swami Prabhupada,https://amazon.in/Bhagvad-gita-as-english-new/dp/9384564192/ref=zg_bs_g_1318188031_sccl_20/000-0000000-0000000?psc=1,Hardcover,Missing,4.7 out of 5 stars,"10,514"
THE CONCISE 48 LAWS OF POWER,Robert Greene,https://amazon.in/CONCISE-48-LAWS-POWER/dp/1861974043/ref=zg_bs_g_1318188031_sccl_21/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"5,488"
"The Power of One Thought : Master Your Mind, Master Your Life",Missing,https://amazon.in/Power-One-Thought-Master-Your/dp/9356993335/ref=zg_bs_g_1318188031_sccl_22/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,BK Shivani
Autobiography of A Yogi PB,Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Paramahansa-Yogananda/dp/8172345364/ref=zg_bs_g_1318188031_sccl_23/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"10,588"
Ikigai: The Japanese Secret to a Long and Happy Life,Missing,https://amazon.in/Ikigai-Japanese-Secret-Long-Happy/dp/B0759S1XZQ/ref=zg_bs_g_1318188031_sccl_24/000-0000000-0000000?psc=1,Audible Audiobook,Missing,4.6 out of 5 stars,Héctor García
